2026-01-28 04:16:59,690 | INFO | Run started: run_id=BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb4_update__041659
2026-01-28 04:16:59,691 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260128_041615__domain_gradual_nb\runs\BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb4_update__041659
2026-01-28 04:17:00,101 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.0530247688293457 cpu=0.046875 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9432, 'pre_f1_macro': 0.846040686892728}
2026-01-28 04:17:00,266 | INFO | EVENT retrain_update batch_id=14 reason=quality_drop train_n=2000 wall=0.035999298095703125 cpu=0.03125 rss_mb=None info={'threshold': 0.02, 'drop': 0.043, 'current_metric': 0.84, 'baseline_metric': 0.883}
2026-01-28 04:17:00,392 | INFO | EVENT retrain_update batch_id=21 reason=quality_drop train_n=2000 wall=0.027626752853393555 cpu=0.03125 rss_mb=None info={'threshold': 0.02, 'drop': 0.039, 'current_metric': 0.808, 'baseline_metric': 0.847}
2026-01-28 04:17:00,482 | INFO | EVENT retrain_update batch_id=26 reason=quality_drop train_n=2000 wall=0.027662277221679688 cpu=0.03125 rss_mb=None info={'threshold': 0.02, 'drop': 0.059, 'current_metric': 0.72, 'baseline_metric': 0.779}
2026-01-28 04:17:00,566 | INFO | EVENT retrain_update batch_id=32 reason=quality_drop train_n=2000 wall=0.023504257202148438 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.063, 'current_metric': 0.678, 'baseline_metric': 0.741}
2026-01-28 04:17:00,677 | INFO | EVENT retrain_update batch_id=41 reason=quality_drop train_n=2000 wall=0.02763056755065918 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.037, 'current_metric': 0.68, 'baseline_metric': 0.717}
2026-01-28 04:17:00,705 | INFO | Run finished. total={'wall_sec': 1.014216661453247, 'cpu_sec': 0.984375, 'cpu_pct': 97.05766404877558, 'rss_mb': None} peak_rss_mb=None
