ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-28 04:19:47,BE_temporary__drift_detected_ADWIN_last_window_wb8_fit__041947,pretrain_fit,,pretrain,2500,"{""pretrain_batches"": 5, ""pre_acc"": 0.9144, ""pre_f1_macro"": 0.5241500519432466}",0.06099748611450195,0.0625,102.46323903033905,
2026-01-28 04:19:48,BE_temporary__drift_detected_ADWIN_last_window_wb8_fit__041947,retrain_fit,37,drift_detected,4000,"{""drift_detector"": ""ADWIN(delta=0.05)""}",0.11985325813293457,0.109375,91.25742737730779,
