2026-01-29 01:27:34,351 | INFO | Run started: run_id=label_temporary__retrain_p2_all_seen_fit__012734
2026-01-29 01:27:34,351 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_012640__label_temporary_sgd\runs\label_temporary__retrain_p2_all_seen_fit__012734
2026-01-29 01:27:35,504 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.2201671600341797 cpu=0.21875 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9976, 'pre_f1_macro': 0.9932855383028706}
2026-01-29 01:27:35,934 | INFO | EVENT retrain_fit batch_id=7 reason=periodic train_n=3500 wall=0.3200528621673584 cpu=0.328125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 2, 'buffer_size': 3500, 'global_batch_id': 7}
2026-01-29 01:27:36,439 | INFO | EVENT retrain_fit batch_id=9 reason=periodic train_n=4500 wall=0.3982248306274414 cpu=0.390625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 4, 'buffer_size': 4500, 'global_batch_id': 9}
2026-01-29 01:27:37,049 | INFO | EVENT retrain_fit batch_id=11 reason=periodic train_n=5500 wall=0.5133423805236816 cpu=0.515625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 6, 'buffer_size': 5500, 'global_batch_id': 11}
2026-01-29 01:27:37,730 | INFO | EVENT retrain_fit batch_id=13 reason=periodic train_n=6500 wall=0.5813210010528564 cpu=0.59375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 8, 'buffer_size': 6500, 'global_batch_id': 13}
2026-01-29 01:27:38,581 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=7500 wall=0.7118964195251465 cpu=0.703125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 10, 'buffer_size': 7500, 'global_batch_id': 15}
2026-01-29 01:27:39,577 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=8500 wall=0.9009151458740234 cpu=0.890625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 12, 'buffer_size': 8500, 'global_batch_id': 17}
2026-01-29 01:27:40,876 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=9500 wall=1.1846122741699219 cpu=1.1875 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 14, 'buffer_size': 9500, 'global_batch_id': 19}
2026-01-29 01:27:41,898 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=10500 wall=0.9269578456878662 cpu=0.921875 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 16, 'buffer_size': 10500, 'global_batch_id': 21}
2026-01-29 01:27:43,036 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=11500 wall=1.026425838470459 cpu=1.015625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 18, 'buffer_size': 11500, 'global_batch_id': 23}
2026-01-29 01:27:44,256 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=12500 wall=1.1312708854675293 cpu=1.125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 20, 'buffer_size': 12500, 'global_batch_id': 25}
2026-01-29 01:27:45,537 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=13500 wall=1.1874921321868896 cpu=1.1875 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 22, 'buffer_size': 13500, 'global_batch_id': 27}
