2026-01-28 04:16:54,725 | INFO | Run started: run_id=BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb2_update__041654
2026-01-28 04:16:54,725 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260128_041615__domain_gradual_nb\runs\BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb2_update__041654
2026-01-28 04:16:55,039 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.04199814796447754 cpu=0.046875 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9432, 'pre_f1_macro': 0.846040686892728}
2026-01-28 04:16:55,167 | INFO | EVENT retrain_update batch_id=14 reason=quality_drop train_n=1000 wall=0.015000104904174805 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.043, 'current_metric': 0.84, 'baseline_metric': 0.883}
2026-01-28 04:16:55,265 | INFO | EVENT retrain_update batch_id=21 reason=quality_drop train_n=1000 wall=0.015000104904174805 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.03, 'current_metric': 0.816, 'baseline_metric': 0.846}
2026-01-28 04:16:55,333 | INFO | EVENT retrain_update batch_id=26 reason=quality_drop train_n=1000 wall=0.012999296188354492 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.027, 'current_metric': 0.754, 'baseline_metric': 0.781}
2026-01-28 04:16:55,404 | INFO | EVENT retrain_update batch_id=32 reason=quality_drop train_n=1000 wall=0.01099848747253418 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.046, 'current_metric': 0.7, 'baseline_metric': 0.746}
2026-01-28 04:16:55,466 | INFO | EVENT retrain_update batch_id=37 reason=quality_drop train_n=1000 wall=0.01300048828125 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.025, 'current_metric': 0.716, 'baseline_metric': 0.741}
2026-01-28 04:16:55,529 | INFO | Run finished. total={'wall_sec': 0.8040344715118408, 'cpu_sec': 0.765625, 'cpu_pct': 95.22290736619553, 'rss_mb': None} peak_rss_mb=None
