2026-01-29 01:28:38,374 | INFO | Run started: run_id=label_temporary__retrain_p1_last_window_wb1_update__012838
2026-01-29 01:28:41,796 | INFO | EVENT retrain_update batch_id=28 reason=periodic train_n=500 wall=0.04521775245666504 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-29 01:28:41,881 | INFO | EVENT retrain_update batch_id=29 reason=periodic train_n=500 wall=0.0401456356048584 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-29 01:28:41,978 | INFO | EVENT retrain_update batch_id=30 reason=periodic train_n=500 wall=0.0480504035949707 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-29 01:28:42,069 | INFO | EVENT retrain_update batch_id=31 reason=periodic train_n=500 wall=0.04483962059020996 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-29 01:28:42,179 | INFO | EVENT retrain_update batch_id=32 reason=periodic train_n=500 wall=0.05755114555358887 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-29 01:28:42,282 | INFO | EVENT retrain_update batch_id=33 reason=periodic train_n=500 wall=0.049043893814086914 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-29 01:28:42,387 | INFO | EVENT retrain_update batch_id=34 reason=periodic train_n=500 wall=0.05063509941101074 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-29 01:28:42,475 | INFO | EVENT retrain_update batch_id=35 reason=periodic train_n=500 wall=0.04253530502319336 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-29 01:28:42,563 | INFO | EVENT retrain_update batch_id=36 reason=periodic train_n=500 wall=0.0425419807434082 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-29 01:28:42,664 | INFO | EVENT retrain_update batch_id=37 reason=periodic train_n=500 wall=0.04917597770690918 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-29 01:28:42,759 | INFO | EVENT retrain_update batch_id=38 reason=periodic train_n=500 wall=0.04470658302307129 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-29 01:28:42,856 | INFO | EVENT retrain_update batch_id=39 reason=periodic train_n=500 wall=0.04654359817504883 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-29 01:28:42,951 | INFO | EVENT retrain_update batch_id=40 reason=periodic train_n=500 wall=0.045377492904663086 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-29 01:28:43,044 | INFO | EVENT retrain_update batch_id=41 reason=periodic train_n=500 wall=0.04558587074279785 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-29 01:28:43,161 | INFO | EVENT retrain_update batch_id=42 reason=periodic train_n=500 wall=0.06112384796142578 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-29 01:28:43,283 | INFO | EVENT retrain_update batch_id=43 reason=periodic train_n=500 wall=0.058954715728759766 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-29 01:28:43,403 | INFO | EVENT retrain_update batch_id=44 reason=periodic train_n=500 wall=0.05907583236694336 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-29 01:28:43,529 | INFO | EVENT retrain_update batch_id=45 reason=periodic train_n=500 wall=0.05233502388000488 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-29 01:28:43,529 | INFO | Run finished. total={'wall_sec': 5.1549928188323975, 'cpu_sec': 5.109375, 'cpu_pct': 99.11507502656949, 'rss_mb': None} peak_rss_mb=None
