2026-01-29 01:35:22,758 | INFO | Run started: run_id=label_temporary__retrain_p2_last_window_wb2_fit__013522
2026-01-29 01:35:22,758 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_013318__label_temporary_pa\runs\label_temporary__retrain_p2_last_window_wb2_fit__013522
2026-01-29 01:35:23,888 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.21362900733947754 cpu=0.21875 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9988, 'pre_f1_macro': 0.9966607287002354}
2026-01-29 01:35:24,090 | INFO | EVENT retrain_fit batch_id=7 reason=periodic train_n=1000 wall=0.0882558822631836 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 2, 'buffer_size': 1000, 'global_batch_id': 7}
2026-01-29 01:35:24,278 | INFO | EVENT retrain_fit batch_id=9 reason=periodic train_n=1000 wall=0.08757638931274414 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 4, 'buffer_size': 1000, 'global_batch_id': 9}
2026-01-29 01:35:24,460 | INFO | EVENT retrain_fit batch_id=11 reason=periodic train_n=1000 wall=0.08856534957885742 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 6, 'buffer_size': 1000, 'global_batch_id': 11}
2026-01-29 01:35:24,639 | INFO | EVENT retrain_fit batch_id=13 reason=periodic train_n=1000 wall=0.0843348503112793 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 8, 'buffer_size': 1000, 'global_batch_id': 13}
2026-01-29 01:35:24,875 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=1000 wall=0.11457014083862305 cpu=0.125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 10, 'buffer_size': 1000, 'global_batch_id': 15}
2026-01-29 01:35:25,053 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=1000 wall=0.08876371383666992 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 12, 'buffer_size': 1000, 'global_batch_id': 17}
2026-01-29 01:35:25,199 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=1000 wall=0.0703125 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 14, 'buffer_size': 1000, 'global_batch_id': 19}
2026-01-29 01:35:25,349 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=1000 wall=0.0705268383026123 cpu=0.0625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 16, 'buffer_size': 1000, 'global_batch_id': 21}
2026-01-29 01:35:25,534 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=1000 wall=0.08959150314331055 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 18, 'buffer_size': 1000, 'global_batch_id': 23}
2026-01-29 01:35:25,700 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=1000 wall=0.07828354835510254 cpu=0.0625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 20, 'buffer_size': 1000, 'global_batch_id': 25}
2026-01-29 01:35:25,862 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=1000 wall=0.07673478126525879 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 22, 'buffer_size': 1000, 'global_batch_id': 27}
2026-01-29 01:35:26,032 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=1000 wall=0.08294820785522461 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 24, 'buffer_size': 1000, 'global_batch_id': 29}
2026-01-29 01:35:26,206 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=1000 wall=0.08305549621582031 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 26, 'buffer_size': 1000, 'global_batch_id': 31}
2026-01-29 01:35:26,394 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=1000 wall=0.09372067451477051 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 28, 'buffer_size': 1000, 'global_batch_id': 33}
2026-01-29 01:35:26,582 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=1000 wall=0.09273600578308105 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 30, 'buffer_size': 1000, 'global_batch_id': 35}
2026-01-29 01:35:26,759 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=1000 wall=0.08633232116699219 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 32, 'buffer_size': 1000, 'global_batch_id': 37}
2026-01-29 01:35:26,939 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=1000 wall=0.08179521560668945 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 34, 'buffer_size': 1000, 'global_batch_id': 39}
2026-01-29 01:35:27,118 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=1000 wall=0.08549690246582031 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 36, 'buffer_size': 1000, 'global_batch_id': 41}
2026-01-29 01:35:27,295 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=1000 wall=0.08556580543518066 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 38, 'buffer_size': 1000, 'global_batch_id': 43}
2026-01-29 01:35:27,458 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=1000 wall=0.07706093788146973 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 40, 'buffer_size': 1000, 'global_batch_id': 45}
2026-01-29 01:35:27,458 | INFO | Run finished. total={'wall_sec': 4.700114727020264, 'cpu_sec': 4.578125, 'cpu_pct': 97.40453724844284, 'rss_mb': None} peak_rss_mb=None
