2026-01-28 04:08:07,166 | INFO | Run started: run_id=BE_sudden__retrain_p1_last_window_wb1_fit__040807
2026-01-28 04:08:07,917 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.006001710891723633 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-28 04:08:07,931 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.004999399185180664 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-28 04:08:07,945 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.005999565124511719 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-28 04:08:07,960 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.006001710891723633 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-28 04:08:07,974 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.006000995635986328 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-28 04:08:07,989 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.005998849868774414 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-28 04:08:08,005 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.0069997310638427734 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-28 04:08:08,019 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.006001949310302734 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-28 04:08:08,033 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.00600123405456543 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-28 04:08:08,047 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.006002902984619141 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-28 04:08:08,064 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.006387948989868164 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-28 04:08:08,081 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.006991147994995117 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-28 04:08:08,096 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.011270284652709961 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-28 04:08:08,111 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.006560087203979492 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-28 04:08:08,129 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=500 wall=0.006392002105712891 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-28 04:08:08,129 | INFO | Run finished. total={'wall_sec': 0.9632587432861328, 'cpu_sec': 0.9375, 'cpu_pct': 97.32587495668531, 'rss_mb': None} peak_rss_mb=None
