2026-01-29 01:35:27,479 | INFO | Run started: run_id=label_temporary__retrain_p2_last_window_wb2_update__013527
2026-01-29 01:35:27,479 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_013318__label_temporary_pa\runs\label_temporary__retrain_p2_last_window_wb2_update__013527
2026-01-29 01:35:28,616 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.21264338493347168 cpu=0.203125 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9988, 'pre_f1_macro': 0.9966607287002354}
2026-01-29 01:35:28,808 | INFO | EVENT retrain_update batch_id=7 reason=periodic train_n=1000 wall=0.08755350112915039 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 2, 'buffer_size': 1000, 'global_batch_id': 7}
2026-01-29 01:35:28,992 | INFO | EVENT retrain_update batch_id=9 reason=periodic train_n=1000 wall=0.0857841968536377 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 4, 'buffer_size': 1000, 'global_batch_id': 9}
2026-01-29 01:35:29,177 | INFO | EVENT retrain_update batch_id=11 reason=periodic train_n=1000 wall=0.08809280395507812 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 6, 'buffer_size': 1000, 'global_batch_id': 11}
2026-01-29 01:35:29,352 | INFO | EVENT retrain_update batch_id=13 reason=periodic train_n=1000 wall=0.08416986465454102 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 8, 'buffer_size': 1000, 'global_batch_id': 13}
2026-01-29 01:35:29,598 | INFO | EVENT retrain_update batch_id=15 reason=periodic train_n=1000 wall=0.12120676040649414 cpu=0.125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 10, 'buffer_size': 1000, 'global_batch_id': 15}
2026-01-29 01:35:29,767 | INFO | EVENT retrain_update batch_id=17 reason=periodic train_n=1000 wall=0.07931780815124512 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 12, 'buffer_size': 1000, 'global_batch_id': 17}
2026-01-29 01:35:29,915 | INFO | EVENT retrain_update batch_id=19 reason=periodic train_n=1000 wall=0.07111954689025879 cpu=0.0625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 14, 'buffer_size': 1000, 'global_batch_id': 19}
2026-01-29 01:35:30,067 | INFO | EVENT retrain_update batch_id=21 reason=periodic train_n=1000 wall=0.06939220428466797 cpu=0.0625 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 16, 'buffer_size': 1000, 'global_batch_id': 21}
2026-01-29 01:35:30,255 | INFO | EVENT retrain_update batch_id=23 reason=periodic train_n=1000 wall=0.08981537818908691 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 18, 'buffer_size': 1000, 'global_batch_id': 23}
2026-01-29 01:35:30,426 | INFO | EVENT retrain_update batch_id=25 reason=periodic train_n=1000 wall=0.07813048362731934 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 20, 'buffer_size': 1000, 'global_batch_id': 25}
2026-01-29 01:35:30,595 | INFO | EVENT retrain_update batch_id=27 reason=periodic train_n=1000 wall=0.07806086540222168 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 22, 'buffer_size': 1000, 'global_batch_id': 27}
2026-01-29 01:35:30,759 | INFO | EVENT retrain_update batch_id=29 reason=periodic train_n=1000 wall=0.07744812965393066 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 24, 'buffer_size': 1000, 'global_batch_id': 29}
2026-01-29 01:35:30,950 | INFO | EVENT retrain_update batch_id=31 reason=periodic train_n=1000 wall=0.09224462509155273 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 26, 'buffer_size': 1000, 'global_batch_id': 31}
2026-01-29 01:35:31,146 | INFO | EVENT retrain_update batch_id=33 reason=periodic train_n=1000 wall=0.09550666809082031 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 28, 'buffer_size': 1000, 'global_batch_id': 33}
2026-01-29 01:35:31,361 | INFO | EVENT retrain_update batch_id=35 reason=periodic train_n=1000 wall=0.09722423553466797 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 30, 'buffer_size': 1000, 'global_batch_id': 35}
2026-01-29 01:35:31,549 | INFO | EVENT retrain_update batch_id=37 reason=periodic train_n=1000 wall=0.08919739723205566 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 32, 'buffer_size': 1000, 'global_batch_id': 37}
2026-01-29 01:35:31,738 | INFO | EVENT retrain_update batch_id=39 reason=periodic train_n=1000 wall=0.09111285209655762 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 34, 'buffer_size': 1000, 'global_batch_id': 39}
2026-01-29 01:35:31,923 | INFO | EVENT retrain_update batch_id=41 reason=periodic train_n=1000 wall=0.0874483585357666 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 36, 'buffer_size': 1000, 'global_batch_id': 41}
2026-01-29 01:35:32,110 | INFO | EVENT retrain_update batch_id=43 reason=periodic train_n=1000 wall=0.08916735649108887 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 38, 'buffer_size': 1000, 'global_batch_id': 43}
2026-01-29 01:35:32,278 | INFO | EVENT retrain_update batch_id=45 reason=periodic train_n=1000 wall=0.07824063301086426 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 40, 'buffer_size': 1000, 'global_batch_id': 45}
2026-01-29 01:35:32,278 | INFO | Run finished. total={'wall_sec': 4.799431800842285, 'cpu_sec': 4.78125, 'cpu_pct': 99.62116763823803, 'rss_mb': None} peak_rss_mb=None
