ts,run_id,batch_id,group,step_kind,n,pos_share,label_dist,acc,f1_macro,precision,recall,mix_weights,mix_alloc,wall_pred_sec,cpu_pred_sec,cpu_pred_pct,rss_mb
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,6,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.966,0.8992305959621107,0.9287313622716401,0.8744444444444445,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.0440213680267334,0.046875,106.48237912900309,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,7,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.974,0.9296468270719009,0.9189354607234815,0.9411111111111111,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.04754137992858887,0.046875,98.59831597317994,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,8,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.966,0.8972424714998972,0.9370582921515489,0.8655555555555556,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.04568290710449219,0.046875,102.60949438436808,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,9,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.98,0.9434363545861804,0.9516961651917404,0.9355555555555556,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.04703879356384277,0.046875,99.65179046605337,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,10,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.964,0.8962942477876106,0.9117985060333269,0.8822222222222222,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.04653429985046387,0.046875,100.73214843810041,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,11,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.984,0.9530317974731106,0.9809609250398724,0.9288888888888889,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.044606924057006836,0.046875,105.08458269862903,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,12,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.982,0.9495510039350217,0.9536404362188334,0.9455555555555556,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.054548025131225586,0.046875,85.93345017942138,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,13,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.976,0.929547696209666,0.9560406698564593,0.9066666666666666,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.043552398681640625,0.046875,107.62897433651572,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,14,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.976,0.929547696209666,0.9560406698564593,0.9066666666666666,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.07155179977416992,0.0625,87.34930525473993,
2026-01-29 01:38:58,label_temporary__drift_detected_DDM_last_window_wb4_update__013857,15,mix,mix,500,0.1,"{""0"": 450, ""1"": 50}",0.976,0.9281746791802337,0.9652734456227905,0.8977777777777778,"{""mail"": 0.9, ""spam"": 0.1}","{""mail"": 450, ""spam"": 50}",0.05053377151489258,0.046875,92.75974975702275,
