2026-01-28 04:06:24,545 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=14000 wall=0.21099853515625 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 14000, 'global_batch_id': 28}
2026-01-28 04:06:24,783 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=14500 wall=0.22803759574890137 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 14500, 'global_batch_id': 29}
2026-01-28 04:06:25,019 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=15000 wall=0.22699928283691406 cpu=0.21875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 15000, 'global_batch_id': 30}
2026-01-28 04:06:25,268 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=15500 wall=0.23858022689819336 cpu=0.234375 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 15500, 'global_batch_id': 31}
2026-01-28 04:06:25,515 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=16000 wall=0.23900055885314941 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 16000, 'global_batch_id': 32}
2026-01-28 04:06:25,766 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=16500 wall=0.2409982681274414 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 16500, 'global_batch_id': 33}
2026-01-28 04:06:26,030 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=17000 wall=0.25299882888793945 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 17000, 'global_batch_id': 34}
2026-01-28 04:06:26,293 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=17500 wall=0.25417065620422363 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 17500, 'global_batch_id': 35}
2026-01-28 04:06:26,555 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=18000 wall=0.2531111240386963 cpu=0.25 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 18000, 'global_batch_id': 36}
2026-01-28 04:06:26,837 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=18500 wall=0.2718033790588379 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 18500, 'global_batch_id': 37}
2026-01-28 04:06:27,115 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=19000 wall=0.2679131031036377 cpu=0.265625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 19000, 'global_batch_id': 38}
2026-01-28 04:06:27,413 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=19500 wall=0.289578914642334 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 19500, 'global_batch_id': 39}
2026-01-28 04:06:27,699 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=20000 wall=0.2760007381439209 cpu=0.28125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 20000, 'global_batch_id': 40}
2026-01-28 04:06:28,010 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=20500 wall=0.3002941608428955 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 20500, 'global_batch_id': 41}
2026-01-28 04:06:28,327 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=21000 wall=0.3059990406036377 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 21000, 'global_batch_id': 42}
2026-01-28 04:06:28,648 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=21500 wall=0.31273651123046875 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 21500, 'global_batch_id': 43}
2026-01-28 04:06:28,957 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=22000 wall=0.29851388931274414 cpu=0.296875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 22000, 'global_batch_id': 44}
2026-01-28 04:06:29,296 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=22500 wall=0.32851576805114746 cpu=0.3125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 22500, 'global_batch_id': 45}
2026-01-28 04:06:29,296 | INFO | Run finished. total={'wall_sec': 8.457438230514526, 'cpu_sec': 8.359375, 'cpu_pct': 98.84050905437638, 'rss_mb': None} peak_rss_mb=None
