ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-29 03:04:23,cfpb_company_sudden__quality_drop_acc_th0.1_bk3_ck2_quality_drop_all_seen_fit__030421,pretrain_fit,,pretrain,5000,"{""pretrain_batches"": 10, ""pre_acc"": 0.6808, ""pre_f1_macro"": 0.570003176745046}",0.17100000381469727,0.15625,91.37426696745517,
2026-01-29 03:04:24,cfpb_company_sudden__quality_drop_acc_th0.1_bk3_ck2_quality_drop_all_seen_fit__030421,retrain_fit,22,quality_drop,11000,"{""threshold"": 0.1, ""drop"": 0.11, ""current_metric"": 0.454, ""baseline_metric"": 0.564}",0.3829967975616455,0.375,97.91204584149078,
