2026-01-28 04:06:39,881 | INFO | Run started: run_id=BE_sudden__retrain_p1_last_window_wb1_fit__040639
2026-01-28 04:06:40,377 | INFO | EVENT retrain_fit batch_id=14 reason=periodic train_n=500 wall=0.00800013542175293 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 9, 'buffer_size': 500, 'global_batch_id': 14}
2026-01-28 04:06:40,399 | INFO | EVENT retrain_fit batch_id=15 reason=periodic train_n=500 wall=0.00999760627746582 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 10, 'buffer_size': 500, 'global_batch_id': 15}
2026-01-28 04:06:40,417 | INFO | EVENT retrain_fit batch_id=16 reason=periodic train_n=500 wall=0.007999420166015625 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 500, 'global_batch_id': 16}
2026-01-28 04:06:40,435 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=500 wall=0.006998777389526367 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 500, 'global_batch_id': 17}
2026-01-28 04:06:40,451 | INFO | EVENT retrain_fit batch_id=18 reason=periodic train_n=500 wall=0.0070002079010009766 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 500, 'global_batch_id': 18}
2026-01-28 04:06:40,471 | INFO | EVENT retrain_fit batch_id=19 reason=periodic train_n=500 wall=0.008002758026123047 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 500, 'global_batch_id': 19}
2026-01-28 04:06:40,488 | INFO | EVENT retrain_fit batch_id=20 reason=periodic train_n=500 wall=0.007000446319580078 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 500, 'global_batch_id': 20}
2026-01-28 04:06:40,507 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=500 wall=0.007998943328857422 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 500, 'global_batch_id': 21}
2026-01-28 04:06:40,525 | INFO | EVENT retrain_fit batch_id=22 reason=periodic train_n=500 wall=0.0070002079010009766 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 500, 'global_batch_id': 22}
2026-01-28 04:06:40,541 | INFO | EVENT retrain_fit batch_id=23 reason=periodic train_n=500 wall=0.006999969482421875 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 500, 'global_batch_id': 23}
2026-01-28 04:06:40,558 | INFO | EVENT retrain_fit batch_id=24 reason=periodic train_n=500 wall=0.008000612258911133 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 500, 'global_batch_id': 24}
2026-01-28 04:06:40,576 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=500 wall=0.0070002079010009766 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 500, 'global_batch_id': 25}
2026-01-28 04:06:40,593 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=500 wall=0.0070002079010009766 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 500, 'global_batch_id': 26}
2026-01-28 04:06:40,609 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=500 wall=0.00699925422668457 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-28 04:06:40,631 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=500 wall=0.008002519607543945 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-28 04:06:40,648 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=500 wall=0.008000373840332031 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-28 04:06:40,668 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=500 wall=0.008001327514648438 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-28 04:06:40,686 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.007997274398803711 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-28 04:06:40,703 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.006999969482421875 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-28 04:06:40,720 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.006997108459472656 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-28 04:06:40,738 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.0069980621337890625 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-28 04:06:40,755 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.007000923156738281 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-28 04:06:40,772 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.007999658584594727 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-28 04:06:40,791 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.008002281188964844 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-28 04:06:40,809 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.008002758026123047 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-28 04:06:40,824 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.006000518798828125 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-28 04:06:40,842 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.006997823715209961 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-28 04:06:40,861 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.008998632431030273 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-28 04:06:40,879 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.0070002079010009766 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-28 04:06:40,897 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.008999824523925781 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-28 04:06:40,916 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.007997274398803711 cpu=0.0 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-28 04:06:40,935 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=500 wall=0.009002447128295898 cpu=0.015625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-28 04:06:40,935 | INFO | Run finished. total={'wall_sec': 1.0537621974945068, 'cpu_sec': 1.0625, 'cpu_pct': 100.82920060391886, 'rss_mb': None} peak_rss_mb=None
