ts,run_id,batch_id,group,step_kind,n,pos_share,label_dist,acc,f1_macro,precision,recall,mix_weights,mix_alloc,wall_pred_sec,cpu_pred_sec,cpu_pred_pct,rss_mb
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,6,books,group,500,0.894,"{""1"": 447, ""0"": 53}",0.906,0.5767214827356401,0.9524291497975709,0.5566037735849056,,,0.016367435455322266,0.015625,95.4639475600874,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,7,books,group,500,0.896,"{""1"": 448, ""0"": 52}",0.904,0.6106677048861203,0.7771898883009994,0.5809581043956044,,,0.005562305450439453,0.015625,280.9087012430347,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,8,books,group,500,0.89,"{""1"": 445, ""0"": 55}",0.898,0.5548106635939875,0.8660593792172739,0.5443309499489275,,,0.004561901092529297,0.015625,342.51071391240725,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,9,books,group,500,0.894,"{""1"": 447, ""0"": 53}",0.906,0.589727474292498,0.8907520325203252,0.5649191676163944,,,0.0059528350830078125,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,10,books,group,500,0.884,"{""1"": 442, ""0"": 58}",0.892,0.5620011679968854,0.8221544715447154,0.5494616944921205,,,0.0054585933685302734,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,11,books,group,500,0.882,"{""1"": 441, ""0"": 59}",0.896,0.5897500631153749,0.892509617560534,0.5666628233214189,,,0.011212587356567383,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,12,books,group,500,0.914,"{""1"": 457, ""0"": 43}",0.916,0.5214656822532131,0.7920858484238766,0.5221617220497685,,,0.005316257476806641,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,13,electronics,group,500,0.81,"{""0"": 95, ""1"": 405}",0.814,0.4878798224650051,0.7412280701754386,0.5185834957764782,,,0.004902839660644531,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,14,electronics,group,500,0.782,"{""1"": 391, ""0"": 109}",0.788,0.4831486971446403,0.7516661837148653,0.5203782350594806,,,0.00599980354309082,0.015625,260.42519372143846,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,15,electronics,group,500,0.804,"{""1"": 402, ""0"": 98}",0.81,0.48588065937158376,0.805050505050505,0.5191643821707788,,,0.005660533905029297,0.015625,276.03403251621603,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,16,electronics,group,500,0.814,"{""1"": 407, ""0"": 93}",0.812,0.47777777777777775,0.6230078238191828,0.5112150273440597,,,0.0060002803802490234,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,17,electronics,group,500,0.786,"{""1"": 393, ""0"": 107}",0.802,0.5208641867758516,0.8500000000000001,0.5407838101353118,,,0.0049991607666015625,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,18,electronics,group,500,0.802,"{""1"": 401, ""0"": 99}",0.804,0.4650421415782349,0.7357478202548625,0.5088541273079926,,,0.00500035285949707,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,19,electronics,group,500,0.776,"{""1"": 388, ""0"": 112}",0.78,0.4715400284407549,0.7240215924426451,0.515279823269514,,,0.005999326705932617,0.015625,260.4458927790804,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,20,electronics,group,500,0.814,"{""1"": 407, ""0"": 93}",0.828,0.5305471854666143,0.8578863996379271,0.5417822514596708,,,0.005001544952392578,0.015625,312.40347030222136,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,21,electronics,group,500,0.802,"{""1"": 401, ""0"": 99}",0.804,0.48292600565615634,0.6893654013329469,0.5164613718229678,,,0.005998373031616211,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,22,electronics,group,500,0.77,"{""1"": 385, ""0"": 115}",0.774,0.4687802630712963,0.7209851551956815,0.5147939017504235,,,0.00599980354309082,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,23,electronics,group,500,0.776,"{""1"": 388, ""0"": 112}",0.784,0.47339678577001093,0.8911290322580645,0.5178571428571429,,,0.004999876022338867,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,24,electronics,group,500,0.772,"{""1"": 386, ""0"": 114}",0.772,0.46022727272727276,0.6376518218623481,0.5092718843741478,,,0.005002498626708984,0.015625,312.3439138309027,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,25,books,group,500,0.916,"{""1"": 458, ""0"": 42}",0.926,0.617760697535073,0.8532473410273818,0.5811499272197962,,,0.007997989654541016,0.015625,195.3615930364276,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,26,books,group,500,0.92,"{""1"": 460, ""0"": 40}",0.928,0.5898277276456112,0.8812415654520918,0.5614130434782609,,,0.00899958610534668,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,27,books,group,500,0.888,"{""1"": 444, ""0"": 56}",0.894,0.5373522582447319,0.8474747474747475,0.5345881595881596,,,0.008998870849609375,0.015625,173.63289529461636,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,28,books,group,500,0.868,"{""1"": 434, ""0"": 66}",0.882,0.5640673257377606,0.9401622718052738,0.553030303030303,,,0.010000228881835938,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,29,books,group,500,0.892,"{""1"": 446, ""0"": 54}",0.902,0.5722690689432427,0.8798898869892784,0.5544344793223717,,,0.0070002079010009766,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,30,books,group,500,0.936,"{""1"": 468, ""0"": 32}",0.938,0.5649855462939575,0.7707070707070707,0.5447382478632479,,,0.008001089096069336,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,31,books,group,500,0.896,"{""1"": 448, ""0"": 52}",0.904,0.5873168718618887,0.8040816326530612,0.563959478021978,,,0.008002519607543945,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,32,books,group,500,0.88,"{""1"": 440, ""0"": 60}",0.896,0.5897500631153749,0.9471544715447154,0.5666666666666667,,,0.007998228073120117,0.0,0.0,
2026-01-28 04:20:57,BE_temporary__drift_detected_ADWIN_last_window_wb2_fit__042057,33,books,group,500,0.9,"{""1"": 450, ""0"": 50}",0.912,0.6217071325400647,0.8329918032786885,0.5866666666666667,,,0.007001399993896484,0.0,0.0,
