ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-28 04:13:24,BE_gradual__quality_drop_acc_th0.1_bk3_ck2_quality_drop_last_window_wb8_fit__041324,pretrain_fit,,pretrain,2500,"{""pretrain_batches"": 5, ""pre_acc"": 0.9452, ""pre_f1_macro"": 0.7665352674892351}",0.04399895668029785,0.046875,106.53661708526376,
2026-01-28 04:13:25,BE_gradual__quality_drop_acc_th0.1_bk3_ck2_quality_drop_last_window_wb8_fit__041324,retrain_fit,37,quality_drop,4000,"{""threshold"": 0.1, ""drop"": 0.135, ""current_metric"": 0.768, ""baseline_metric"": 0.903}",0.05285000801086426,0.0625,118.25920629406907,
