ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-27 14:04:53,huffpost_years__drift_detected_ADWIN_all_seen_fit__140452,pretrain_fit,,pretrain,3000,"{""pretrain_batches"": 6, ""pre_acc"": 0.9376666666666666, ""pre_f1_macro"": 0.9275767595642744}",0.03526926040649414,0.03125,88.60406949232745,
2026-01-27 14:04:53,huffpost_years__drift_detected_ADWIN_all_seen_fit__140452,retrain_fit,38,drift_detected,19000,"{""drift_detector"": ""ADWIN(delta=0.05)""}",0.15555429458618164,0.15625,100.44724282005144,
