ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-28 04:14:14,BE_gradual__retrain_p4_all_seen_fit__041414,pretrain_fit,,pretrain,2500,"{""pretrain_batches"": 5, ""pre_acc"": 1.0, ""pre_f1_macro"": 1.0}",0.042994022369384766,0.03125,72.68452281927577,
2026-01-28 04:14:14,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,9,periodic,4500,"{""period_batches"": 4, ""stream_batches_seen"": 4, ""buffer_size"": 4500, ""global_batch_id"": 9}",0.06581354141235352,0.078125,118.70657363734504,
2026-01-28 04:14:14,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,13,periodic,6500,"{""period_batches"": 4, ""stream_batches_seen"": 8, ""buffer_size"": 6500, ""global_batch_id"": 13}",0.11011433601379395,0.109375,99.32857424331985,
2026-01-28 04:14:14,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,17,periodic,8500,"{""period_batches"": 4, ""stream_batches_seen"": 12, ""buffer_size"": 8500, ""global_batch_id"": 17}",0.1439981460571289,0.140625,97.65750730166299,
2026-01-28 04:14:15,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,21,periodic,10500,"{""period_batches"": 4, ""stream_batches_seen"": 16, ""buffer_size"": 10500, ""global_batch_id"": 21}",0.17899847030639648,0.1875,104.7494985175299,
2026-01-28 04:14:15,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,25,periodic,12500,"{""period_batches"": 4, ""stream_batches_seen"": 20, ""buffer_size"": 12500, ""global_batch_id"": 25}",0.23308086395263672,0.234375,100.55523050044395,
2026-01-28 04:14:15,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,29,periodic,14500,"{""period_batches"": 4, ""stream_batches_seen"": 24, ""buffer_size"": 14500, ""global_batch_id"": 29}",0.2330009937286377,0.234375,100.58969974735925,
2026-01-28 04:14:16,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,33,periodic,16500,"{""period_batches"": 4, ""stream_batches_seen"": 28, ""buffer_size"": 16500, ""global_batch_id"": 33}",0.26230692863464355,0.25,95.30819536536704,
2026-01-28 04:14:16,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,37,periodic,18500,"{""period_batches"": 4, ""stream_batches_seen"": 32, ""buffer_size"": 18500, ""global_batch_id"": 37}",0.2869997024536133,0.28125,97.9966172771407,
2026-01-28 04:14:16,BE_gradual__retrain_p4_all_seen_fit__041414,retrain_fit,41,periodic,20500,"{""period_batches"": 4, ""stream_batches_seen"": 36, ""buffer_size"": 20500, ""global_batch_id"": 41}",0.3279387950897217,0.328125,100.05678038495793,
