2026-01-29 01:28:33,258 | INFO | Run started: run_id=label_temporary__retrain_p1_last_window_wb1_fit__012833
2026-01-29 01:28:36,511 | INFO | EVENT retrain_fit batch_id=26 reason=periodic train_n=500 wall=0.04754018783569336 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 500, 'global_batch_id': 26}
2026-01-29 01:28:36,591 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=500 wall=0.038048505783081055 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-29 01:28:36,685 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=500 wall=0.044986724853515625 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-29 01:28:36,774 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=500 wall=0.041745901107788086 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-29 01:28:36,873 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=500 wall=0.05299115180969238 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-29 01:28:36,966 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.04621696472167969 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-29 01:28:37,061 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.04671955108642578 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-29 01:28:37,181 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.06337952613830566 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-29 01:28:37,286 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.05188608169555664 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-29 01:28:37,376 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.04365181922912598 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-29 01:28:37,467 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.04358410835266113 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-29 01:28:37,568 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.05005240440368652 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-29 01:28:37,663 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.04754447937011719 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-29 01:28:37,763 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.04905366897583008 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-29 01:28:37,856 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.046047210693359375 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-29 01:28:37,949 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.04557371139526367 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-29 01:28:38,054 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.051043033599853516 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-29 01:28:38,151 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.05103921890258789 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-29 01:28:38,254 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.05198359489440918 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-29 01:28:38,344 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=500 wall=0.042180776596069336 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-29 01:28:38,344 | INFO | Run finished. total={'wall_sec': 5.086164712905884, 'cpu_sec': 5.0625, 'cpu_pct': 99.53472381958383, 'rss_mb': None} peak_rss_mb=None
