2026-01-29 01:28:48,784 | INFO | Run started: run_id=label_temporary__retrain_p2_last_window_wb2_update__012848
2026-01-29 01:28:48,784 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_012640__label_temporary_sgd\runs\label_temporary__retrain_p2_last_window_wb2_update__012848
2026-01-29 01:28:49,990 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.22157502174377441 cpu=0.234375 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9976, 'pre_f1_macro': 0.9932855383028706}
2026-01-29 01:28:50,200 | INFO | EVENT retrain_update batch_id=7 reason=periodic train_n=1000 wall=0.10744357109069824 cpu=0.109375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 2, 'buffer_size': 1000, 'global_batch_id': 7}
2026-01-29 01:28:50,402 | INFO | EVENT retrain_update batch_id=9 reason=periodic train_n=1000 wall=0.0899960994720459 cpu=0.09375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 4, 'buffer_size': 1000, 'global_batch_id': 9}
2026-01-29 01:28:50,588 | INFO | EVENT retrain_update batch_id=11 reason=periodic train_n=1000 wall=0.08827400207519531 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 6, 'buffer_size': 1000, 'global_batch_id': 11}
2026-01-29 01:28:50,772 | INFO | EVENT retrain_update batch_id=13 reason=periodic train_n=1000 wall=0.08607268333435059 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 8, 'buffer_size': 1000, 'global_batch_id': 13}
2026-01-29 01:28:51,022 | INFO | EVENT retrain_update batch_id=15 reason=periodic train_n=1000 wall=0.12041878700256348 cpu=0.109375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 10, 'buffer_size': 1000, 'global_batch_id': 15}
2026-01-29 01:28:51,223 | INFO | EVENT retrain_update batch_id=17 reason=periodic train_n=1000 wall=0.1066429615020752 cpu=0.109375 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 12, 'buffer_size': 1000, 'global_batch_id': 17}
2026-01-29 01:28:51,378 | INFO | EVENT retrain_update batch_id=19 reason=periodic train_n=1000 wall=0.07413792610168457 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 14, 'buffer_size': 1000, 'global_batch_id': 19}
2026-01-29 01:28:51,535 | INFO | EVENT retrain_update batch_id=21 reason=periodic train_n=1000 wall=0.07376766204833984 cpu=0.078125 rss_mb=None info={'period_batches': 2, 'stream_batches_seen': 16, 'buffer_size': 1000, 'global_batch_id': 21}
