2026-01-29 01:41:39,565 | INFO | Run started: run_id=label_temporary__retrain_p1_last_window_wb1_fit__014139
2026-01-29 01:41:42,876 | INFO | EVENT retrain_fit batch_id=27 reason=periodic train_n=500 wall=0.04259228706359863 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-29 01:41:43,002 | INFO | EVENT retrain_fit batch_id=28 reason=periodic train_n=500 wall=0.04553985595703125 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-29 01:41:43,088 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=500 wall=0.04125714302062988 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-29 01:41:43,189 | INFO | EVENT retrain_fit batch_id=30 reason=periodic train_n=500 wall=0.048818349838256836 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-29 01:41:43,290 | INFO | EVENT retrain_fit batch_id=31 reason=periodic train_n=500 wall=0.047728538513183594 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-29 01:41:43,390 | INFO | EVENT retrain_fit batch_id=32 reason=periodic train_n=500 wall=0.05071878433227539 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-29 01:41:43,493 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=500 wall=0.050180673599243164 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-29 01:41:43,596 | INFO | EVENT retrain_fit batch_id=34 reason=periodic train_n=500 wall=0.05043458938598633 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-29 01:41:43,681 | INFO | EVENT retrain_fit batch_id=35 reason=periodic train_n=500 wall=0.04034829139709473 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-29 01:41:43,776 | INFO | EVENT retrain_fit batch_id=36 reason=periodic train_n=500 wall=0.043070316314697266 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-29 01:41:43,875 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=500 wall=0.048598527908325195 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-29 01:41:43,978 | INFO | EVENT retrain_fit batch_id=38 reason=periodic train_n=500 wall=0.054839372634887695 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-29 01:41:44,078 | INFO | EVENT retrain_fit batch_id=39 reason=periodic train_n=500 wall=0.04757285118103027 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-29 01:41:44,179 | INFO | EVENT retrain_fit batch_id=40 reason=periodic train_n=500 wall=0.04891395568847656 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-29 01:41:44,276 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=500 wall=0.04897189140319824 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-29 01:41:44,384 | INFO | EVENT retrain_fit batch_id=42 reason=periodic train_n=500 wall=0.05215334892272949 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-29 01:41:44,468 | INFO | EVENT retrain_fit batch_id=43 reason=periodic train_n=500 wall=0.04132199287414551 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-29 01:41:44,552 | INFO | EVENT retrain_fit batch_id=44 reason=periodic train_n=500 wall=0.04022812843322754 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-29 01:41:44,647 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=500 wall=0.04951333999633789 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-29 01:41:44,648 | INFO | Run finished. total={'wall_sec': 5.083401203155518, 'cpu_sec': 5.0625, 'cpu_pct': 99.58883428003787, 'rss_mb': None} peak_rss_mb=None
