ts,run_id,event_type,batch_id,reason,train_n,info,wall_fit_sec,cpu_fit_sec,cpu_fit_pct,rss_mb
2026-01-29 01:30:43,label_temporary__quality_drop_acc_th0.05_bk3_ck2_quality_drop_last_window_wb8_fit__013042,pretrain_fit,,pretrain,2500,"{""pretrain_batches"": 5, ""pre_acc"": 0.9976, ""pre_f1_macro"": 0.9932855383028706}",0.22616195678710938,0.21875,96.72272167591545,
2026-01-29 01:30:44,label_temporary__quality_drop_acc_th0.05_bk3_ck2_quality_drop_last_window_wb8_fit__013042,retrain_fit,17,quality_drop,4000,"{""threshold"": 0.05, ""drop"": 0.053, ""current_metric"": 0.908, ""baseline_metric"": 0.961}",0.3831608295440674,0.390625,101.94805154399901,
