2026-01-28 04:16:50,077 | INFO | Run started: run_id=BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb1_update__041650
2026-01-28 04:16:50,077 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260128_041615__domain_gradual_nb\runs\BE_gradual__quality_drop_acc_th0.02_bk3_ck2_quality_drop_last_window_wb1_update__041650
2026-01-28 04:16:50,385 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.04400062561035156 cpu=0.046875 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.9432, 'pre_f1_macro': 0.846040686892728}
2026-01-28 04:16:50,505 | INFO | EVENT retrain_update batch_id=14 reason=quality_drop train_n=500 wall=0.007999897003173828 cpu=0.0 rss_mb=None info={'threshold': 0.02, 'drop': 0.043, 'current_metric': 0.84, 'baseline_metric': 0.883}
2026-01-28 04:16:50,599 | INFO | EVENT retrain_update batch_id=21 reason=quality_drop train_n=500 wall=0.00800013542175293 cpu=0.0 rss_mb=None info={'threshold': 0.02, 'drop': 0.023, 'current_metric': 0.822, 'baseline_metric': 0.845}
2026-01-28 04:16:50,673 | INFO | EVENT retrain_update batch_id=27 reason=quality_drop train_n=500 wall=0.006999492645263672 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.043, 'current_metric': 0.75, 'baseline_metric': 0.793}
2026-01-28 04:16:50,731 | INFO | EVENT retrain_update batch_id=32 reason=quality_drop train_n=500 wall=0.0069997310638427734 cpu=0.015625 rss_mb=None info={'threshold': 0.02, 'drop': 0.057, 'current_metric': 0.714, 'baseline_metric': 0.771}
2026-01-28 04:16:50,819 | INFO | EVENT retrain_update batch_id=40 reason=quality_drop train_n=500 wall=0.005997180938720703 cpu=0.0 rss_mb=None info={'threshold': 0.02, 'drop': 0.035, 'current_metric': 0.718, 'baseline_metric': 0.753}
2026-01-28 04:16:50,855 | INFO | Run finished. total={'wall_sec': 0.7774608135223389, 'cpu_sec': 0.765625, 'cpu_pct': 98.47763214344965, 'rss_mb': None} peak_rss_mb=None
