2026-01-29 01:42:00,326 | INFO | Run started: run_id=label_temporary__retrain_p4_last_window_wb4_fit__014200
2026-01-29 01:42:00,326 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_013948__label_temporary_nb\runs\label_temporary__retrain_p4_last_window_wb4_fit__014200
2026-01-29 01:42:01,521 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.21722149848937988 cpu=0.203125 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.98, 'pre_f1_macro': 0.9470611752588496}
2026-01-29 01:42:01,902 | INFO | EVENT retrain_fit batch_id=9 reason=periodic train_n=2000 wall=0.17979216575622559 cpu=0.171875 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 4, 'buffer_size': 2000, 'global_batch_id': 9}
2026-01-29 01:42:02,283 | INFO | EVENT retrain_fit batch_id=13 reason=periodic train_n=2000 wall=0.1756124496459961 cpu=0.171875 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 8, 'buffer_size': 2000, 'global_batch_id': 13}
2026-01-29 01:42:02,754 | INFO | EVENT retrain_fit batch_id=17 reason=periodic train_n=2000 wall=0.23161530494689941 cpu=0.234375 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 12, 'buffer_size': 2000, 'global_batch_id': 17}
2026-01-29 01:42:03,135 | INFO | EVENT retrain_fit batch_id=21 reason=periodic train_n=2000 wall=0.15996980667114258 cpu=0.15625 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 16, 'buffer_size': 2000, 'global_batch_id': 21}
2026-01-29 01:42:03,569 | INFO | EVENT retrain_fit batch_id=25 reason=periodic train_n=2000 wall=0.2411808967590332 cpu=0.234375 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 20, 'buffer_size': 2000, 'global_batch_id': 25}
2026-01-29 01:42:04,044 | INFO | EVENT retrain_fit batch_id=29 reason=periodic train_n=2000 wall=0.24067115783691406 cpu=0.234375 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 24, 'buffer_size': 2000, 'global_batch_id': 29}
2026-01-29 01:42:04,581 | INFO | EVENT retrain_fit batch_id=33 reason=periodic train_n=2000 wall=0.2640559673309326 cpu=0.265625 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 28, 'buffer_size': 2000, 'global_batch_id': 33}
2026-01-29 01:42:05,024 | INFO | EVENT retrain_fit batch_id=37 reason=periodic train_n=2000 wall=0.1855018138885498 cpu=0.1875 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 32, 'buffer_size': 2000, 'global_batch_id': 37}
2026-01-29 01:42:05,401 | INFO | EVENT retrain_fit batch_id=41 reason=periodic train_n=2000 wall=0.18254375457763672 cpu=0.171875 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 36, 'buffer_size': 2000, 'global_batch_id': 41}
2026-01-29 01:42:05,782 | INFO | EVENT retrain_fit batch_id=45 reason=periodic train_n=2000 wall=0.1796863079071045 cpu=0.1875 rss_mb=None info={'period_batches': 4, 'stream_batches_seen': 40, 'buffer_size': 2000, 'global_batch_id': 45}
2026-01-29 01:42:05,782 | INFO | Run finished. total={'wall_sec': 5.4561076164245605, 'cpu_sec': 5.40625, 'cpu_pct': 99.0862054063143, 'rss_mb': None} peak_rss_mb=None
