2026-01-29 01:41:44,669 | INFO | Run started: run_id=label_temporary__retrain_p1_last_window_wb1_update__014144
2026-01-29 01:41:44,670 | INFO | run_dir=C:\Poly\Diploma\v2\outputs\20260129_013948__label_temporary_nb\runs\label_temporary__retrain_p1_last_window_wb1_update__014144
2026-01-29 01:41:45,873 | INFO | EVENT pretrain_fit batch_id=None reason=pretrain train_n=2500 wall=0.25137829780578613 cpu=0.25 rss_mb=None info={'pretrain_batches': 5, 'pre_acc': 0.98, 'pre_f1_macro': 0.9470611752588496}
2026-01-29 01:41:45,968 | INFO | EVENT retrain_update batch_id=6 reason=periodic train_n=500 wall=0.04644632339477539 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 1, 'buffer_size': 500, 'global_batch_id': 6}
2026-01-29 01:41:46,080 | INFO | EVENT retrain_update batch_id=7 reason=periodic train_n=500 wall=0.047444820404052734 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 2, 'buffer_size': 500, 'global_batch_id': 7}
2026-01-29 01:41:46,183 | INFO | EVENT retrain_update batch_id=8 reason=periodic train_n=500 wall=0.0535731315612793 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 3, 'buffer_size': 500, 'global_batch_id': 8}
2026-01-29 01:41:46,288 | INFO | EVENT retrain_update batch_id=9 reason=periodic train_n=500 wall=0.04953360557556152 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 4, 'buffer_size': 500, 'global_batch_id': 9}
2026-01-29 01:41:46,393 | INFO | EVENT retrain_update batch_id=10 reason=periodic train_n=500 wall=0.054662227630615234 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 5, 'buffer_size': 500, 'global_batch_id': 10}
2026-01-29 01:41:46,486 | INFO | EVENT retrain_update batch_id=11 reason=periodic train_n=500 wall=0.04601693153381348 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 6, 'buffer_size': 500, 'global_batch_id': 11}
2026-01-29 01:41:46,581 | INFO | EVENT retrain_update batch_id=12 reason=periodic train_n=500 wall=0.04568672180175781 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 7, 'buffer_size': 500, 'global_batch_id': 12}
2026-01-29 01:41:46,672 | INFO | EVENT retrain_update batch_id=13 reason=periodic train_n=500 wall=0.04552769660949707 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 8, 'buffer_size': 500, 'global_batch_id': 13}
2026-01-29 01:41:46,820 | INFO | EVENT retrain_update batch_id=14 reason=periodic train_n=500 wall=0.07310199737548828 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 9, 'buffer_size': 500, 'global_batch_id': 14}
2026-01-29 01:41:46,924 | INFO | EVENT retrain_update batch_id=15 reason=periodic train_n=500 wall=0.05051779747009277 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 10, 'buffer_size': 500, 'global_batch_id': 15}
2026-01-29 01:41:47,007 | INFO | EVENT retrain_update batch_id=16 reason=periodic train_n=500 wall=0.04047274589538574 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 11, 'buffer_size': 500, 'global_batch_id': 16}
2026-01-29 01:41:47,103 | INFO | EVENT retrain_update batch_id=17 reason=periodic train_n=500 wall=0.047538042068481445 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 12, 'buffer_size': 500, 'global_batch_id': 17}
2026-01-29 01:41:47,185 | INFO | EVENT retrain_update batch_id=18 reason=periodic train_n=500 wall=0.03802776336669922 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 13, 'buffer_size': 500, 'global_batch_id': 18}
2026-01-29 01:41:47,267 | INFO | EVENT retrain_update batch_id=19 reason=periodic train_n=500 wall=0.03819990158081055 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 14, 'buffer_size': 500, 'global_batch_id': 19}
2026-01-29 01:41:47,375 | INFO | EVENT retrain_update batch_id=20 reason=periodic train_n=500 wall=0.058442115783691406 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 15, 'buffer_size': 500, 'global_batch_id': 20}
2026-01-29 01:41:47,483 | INFO | EVENT retrain_update batch_id=21 reason=periodic train_n=500 wall=0.04990959167480469 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 16, 'buffer_size': 500, 'global_batch_id': 21}
2026-01-29 01:41:47,626 | INFO | EVENT retrain_update batch_id=22 reason=periodic train_n=500 wall=0.07206535339355469 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 17, 'buffer_size': 500, 'global_batch_id': 22}
2026-01-29 01:41:47,779 | INFO | EVENT retrain_update batch_id=23 reason=periodic train_n=500 wall=0.07505607604980469 cpu=0.078125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 18, 'buffer_size': 500, 'global_batch_id': 23}
2026-01-29 01:41:47,889 | INFO | EVENT retrain_update batch_id=24 reason=periodic train_n=500 wall=0.05383777618408203 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 19, 'buffer_size': 500, 'global_batch_id': 24}
2026-01-29 01:41:48,018 | INFO | EVENT retrain_update batch_id=25 reason=periodic train_n=500 wall=0.05892372131347656 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 20, 'buffer_size': 500, 'global_batch_id': 25}
2026-01-29 01:41:48,160 | INFO | EVENT retrain_update batch_id=26 reason=periodic train_n=500 wall=0.06731772422790527 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 21, 'buffer_size': 500, 'global_batch_id': 26}
2026-01-29 01:41:48,271 | INFO | EVENT retrain_update batch_id=27 reason=periodic train_n=500 wall=0.04963493347167969 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 22, 'buffer_size': 500, 'global_batch_id': 27}
2026-01-29 01:41:48,404 | INFO | EVENT retrain_update batch_id=28 reason=periodic train_n=500 wall=0.06083559989929199 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 23, 'buffer_size': 500, 'global_batch_id': 28}
2026-01-29 01:41:48,525 | INFO | EVENT retrain_update batch_id=29 reason=periodic train_n=500 wall=0.059319257736206055 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 24, 'buffer_size': 500, 'global_batch_id': 29}
2026-01-29 01:41:48,655 | INFO | EVENT retrain_update batch_id=30 reason=periodic train_n=500 wall=0.052576541900634766 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 25, 'buffer_size': 500, 'global_batch_id': 30}
2026-01-29 01:41:48,772 | INFO | EVENT retrain_update batch_id=31 reason=periodic train_n=500 wall=0.052858829498291016 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 26, 'buffer_size': 500, 'global_batch_id': 31}
2026-01-29 01:41:48,900 | INFO | EVENT retrain_update batch_id=32 reason=periodic train_n=500 wall=0.06469559669494629 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 27, 'buffer_size': 500, 'global_batch_id': 32}
2026-01-29 01:41:49,009 | INFO | EVENT retrain_update batch_id=33 reason=periodic train_n=500 wall=0.05266523361206055 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 28, 'buffer_size': 500, 'global_batch_id': 33}
2026-01-29 01:41:49,134 | INFO | EVENT retrain_update batch_id=34 reason=periodic train_n=500 wall=0.0634467601776123 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 29, 'buffer_size': 500, 'global_batch_id': 34}
2026-01-29 01:41:49,247 | INFO | EVENT retrain_update batch_id=35 reason=periodic train_n=500 wall=0.05267047882080078 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 30, 'buffer_size': 500, 'global_batch_id': 35}
2026-01-29 01:41:49,344 | INFO | EVENT retrain_update batch_id=36 reason=periodic train_n=500 wall=0.04478955268859863 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 31, 'buffer_size': 500, 'global_batch_id': 36}
2026-01-29 01:41:49,451 | INFO | EVENT retrain_update batch_id=37 reason=periodic train_n=500 wall=0.05300784111022949 cpu=0.0625 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 32, 'buffer_size': 500, 'global_batch_id': 37}
2026-01-29 01:41:49,546 | INFO | EVENT retrain_update batch_id=38 reason=periodic train_n=500 wall=0.0451807975769043 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 33, 'buffer_size': 500, 'global_batch_id': 38}
2026-01-29 01:41:49,648 | INFO | EVENT retrain_update batch_id=39 reason=periodic train_n=500 wall=0.05154919624328613 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 34, 'buffer_size': 500, 'global_batch_id': 39}
2026-01-29 01:41:49,741 | INFO | EVENT retrain_update batch_id=40 reason=periodic train_n=500 wall=0.044478654861450195 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 35, 'buffer_size': 500, 'global_batch_id': 40}
2026-01-29 01:41:49,832 | INFO | EVENT retrain_update batch_id=41 reason=periodic train_n=500 wall=0.044587135314941406 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 36, 'buffer_size': 500, 'global_batch_id': 41}
2026-01-29 01:41:49,944 | INFO | EVENT retrain_update batch_id=42 reason=periodic train_n=500 wall=0.05062699317932129 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 37, 'buffer_size': 500, 'global_batch_id': 42}
2026-01-29 01:41:50,027 | INFO | EVENT retrain_update batch_id=43 reason=periodic train_n=500 wall=0.038538455963134766 cpu=0.03125 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 38, 'buffer_size': 500, 'global_batch_id': 43}
2026-01-29 01:41:50,118 | INFO | EVENT retrain_update batch_id=44 reason=periodic train_n=500 wall=0.047538042068481445 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 39, 'buffer_size': 500, 'global_batch_id': 44}
2026-01-29 01:41:50,207 | INFO | EVENT retrain_update batch_id=45 reason=periodic train_n=500 wall=0.04176664352416992 cpu=0.046875 rss_mb=None info={'period_batches': 1, 'stream_batches_seen': 40, 'buffer_size': 500, 'global_batch_id': 45}
2026-01-29 01:41:50,207 | INFO | Run finished. total={'wall_sec': 5.537290811538696, 'cpu_sec': 5.53125, 'cpu_pct': 99.89090673139096, 'rss_mb': None} peak_rss_mb=None
